Symbol,Date,Timestamp,sentinel_values,negative_values,ohlc_violation,high_lt_low,open_outside_range,close_outside_range,has_missing_data,is_duplicate,stale_prices,volume_price_anomaly,statistical_outliers,volume_jump_outliers,has_any_issue
FUT8,2024-07-11,45484.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT9,2024-07-11,45484.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT1,2024-07-12,45485.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT10,2024-07-12,45485.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT11,2024-07-12,45485.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT2,2024-07-12,45485.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT3,2024-07-12,45485.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2024-07-12,45485.0,False,True,False,False,False,False,False,False,False,True,False,False,True
FUT5,2024-07-12,45485.0,False,True,False,False,False,False,False,False,False,False,True,True,True
FUT6,2024-07-12,45485.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2024-07-12,45485.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2024-07-12,45485.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT9,2024-07-12,45485.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2024-07-15,45488.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT10,2024-07-15,45488.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT11,2024-07-15,45488.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT2,2024-07-15,45488.0,False,False,False,False,False,False,False,False,False,False,True,True,True
FUT3,2024-07-15,45488.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2024-07-15,45488.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT5,2024-07-15,45488.0,False,False,True,False,False,True,False,False,False,False,False,False,True
FUT6,2024-07-15,45488.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2024-07-15,45488.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT8,2024-07-15,45488.0,False,False,False,False,False,False,False,False,False,False,True,True,True
FUT9,2024-07-15,45488.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2024-07-16,45489.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT2,2024-07-16,45489.0,True,False,False,False,False,False,False,False,False,False,True,False,True
FUT3,2024-07-16,45489.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2024-07-16,45489.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2024-07-16,45489.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT6,2024-07-16,45489.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT7,2024-07-16,45489.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2024-07-16,45489.0,True,False,True,True,True,True,False,False,False,False,False,False,True
FUT9,2024-07-16,45489.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2024-07-17,45490.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT10,2024-07-17,45490.0,False,False,False,False,False,False,False,False,False,True,True,False,True
FUT11,2024-07-17,45490.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT2,2024-07-17,45490.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2024-07-17,45490.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2024-07-17,45490.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT5,2024-07-17,45490.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2024-07-17,45490.0,False,False,False,False,False,False,False,False,False,True,False,False,True
FUT7,2024-07-17,45490.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT8,2024-07-17,45490.0,False,False,True,False,True,True,False,False,False,False,False,False,True
FUT9,2024-07-17,45490.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2024-07-18,45491.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT10,2024-07-18,45491.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT11,2024-07-18,45491.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2024-07-18,45491.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT3,2024-07-18,45491.0,True,True,False,False,False,False,False,False,False,False,True,False,True
FUT4,2024-07-18,45491.0,True,False,True,False,True,False,False,False,False,False,False,False,True
FUT5,2024-07-18,45491.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2024-07-18,45491.0,True,False,True,True,True,True,False,False,False,False,False,False,True
FUT7,2024-07-18,45491.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT8,2024-07-18,45491.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT9,2024-07-18,45491.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT1,2024-07-19,45492.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT10,2024-07-19,45492.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT11,2024-07-19,45492.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2024-07-19,45492.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT3,2024-07-19,45492.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT4,2024-07-19,45492.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2024-07-19,45492.0,False,True,False,False,False,False,False,False,False,True,True,False,True
FUT6,2024-07-19,45492.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2024-07-19,45492.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2024-07-19,45492.0,False,False,True,False,True,True,False,False,False,False,False,False,True
FUT9,2024-07-19,45492.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2024-07-22,45495.0,False,False,True,True,True,True,False,False,False,False,False,False,True
FUT10,2024-07-22,45495.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT11,2024-07-22,45495.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2024-07-22,45495.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2024-07-22,45495.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2024-07-22,45495.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2024-07-22,45495.0,True,False,True,True,True,True,False,False,False,False,True,False,True
FUT6,2024-07-22,45495.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2024-07-22,45495.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2024-07-22,45495.0,True,False,True,True,True,True,False,False,False,False,False,False,True
FUT9,2024-07-22,45495.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2024-07-23,45496.0,False,False,True,False,True,True,False,False,False,False,False,False,True
FUT10,2024-07-23,45496.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT11,2024-07-23,45496.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2024-07-23,45496.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2024-07-23,45496.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2024-07-23,45496.0,False,False,False,False,False,False,False,False,False,True,False,False,True
FUT5,2024-07-23,45496.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT6,2024-07-23,45496.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2024-07-23,45496.0,False,False,True,True,True,True,False,False,False,False,False,False,True
FUT8,2024-07-23,45496.0,False,False,True,True,True,True,False,False,False,False,False,False,True
FUT9,2024-07-23,45496.0,False,False,False,False,False,False,False,False,False,False,True,True,True
FUT1,2024-07-24,45497.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT10,2024-07-24,45497.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT11,2024-07-24,45497.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2024-07-24,45497.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2024-07-24,45497.0,False,False,True,False,True,False,False,False,False,False,False,False,True
FUT4,2024-07-24,45497.0,True,False,True,True,True,True,False,False,False,False,False,False,True
FUT5,2024-07-24,45497.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2024-07-24,45497.0,True,False,False,False,False,False,False,False,False,False,True,False,True
FUT7,2024-07-24,45497.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2024-07-24,45497.0,False,False,True,False,True,True,False,False,False,False,False,False,True
FUT9,2024-07-24,45497.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2024-07-25,45498.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT10,2024-07-25,45498.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT11,2024-07-25,45498.0,True,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2024-07-25,45498.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT3,2024-07-25,45498.0,True,True,False,False,False,False,False,False,False,True,False,False,True
FUT4,2024-07-25,45498.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2024-07-25,45498.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT6,2024-07-25,45498.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT7,2024-07-25,45498.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2024-07-25,45498.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT9,2024-07-25,45498.0,False,False,False,False,False,False,False,False,False,True,False,False,True
FUT1,2024-07-26,45499.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT10,2024-07-26,45499.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT11,2024-07-26,45499.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT2,2024-07-26,45499.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2024-07-26,45499.0,True,True,False,False,False,False,False,False,False,False,True,False,True
FUT4,2024-07-26,45499.0,False,False,True,False,True,True,False,False,False,False,False,False,True
FUT5,2024-07-26,45499.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2024-07-26,45499.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT7,2024-07-26,45499.0,True,False,True,True,True,True,False,False,False,False,False,False,True
FUT8,2024-07-26,45499.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT9,2024-07-26,45499.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2024-07-29,45502.0,True,False,False,False,False,False,False,False,False,False,True,True,True
FUT10,2024-07-29,45502.0,True,True,False,False,False,False,False,False,False,True,True,False,True
FUT11,2024-07-29,45502.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2024-07-29,45502.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT3,2024-07-29,45502.0,True,False,True,False,True,False,False,False,False,False,True,False,True
FUT4,2024-07-29,45502.0,True,False,True,True,True,True,False,False,False,False,False,False,True
FUT5,2024-07-29,45502.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2024-07-29,45502.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2024-07-29,45502.0,False,True,True,False,False,True,False,False,False,False,True,False,True
FUT8,2024-07-29,45502.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT9,2024-07-29,45502.0,False,False,True,False,True,True,False,False,False,False,False,False,True
FUT1,2024-07-30,45503.0,True,False,True,False,True,False,False,False,False,False,False,False,True
FUT10,2024-07-30,45503.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT11,2024-07-30,45503.0,False,False,False,False,False,False,True,False,False,False,False,True,True
FUT2,2024-07-30,45503.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2024-07-30,45503.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT4,2024-07-30,45503.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT5,2024-07-30,45503.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2024-07-30,45503.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2024-07-30,45503.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT8,2024-07-30,45503.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT9,2024-07-30,45503.0,False,False,False,False,False,False,False,False,False,True,False,False,True
FUT1,2024-07-31,45504.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT10,2024-07-31,45504.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT11,2024-07-31,45504.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT2,2024-07-31,45504.0,True,False,True,False,True,True,False,False,False,False,True,False,True
FUT3,2024-07-31,45504.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2024-07-31,45504.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2024-07-31,45504.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2024-07-31,45504.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT7,2024-07-31,45504.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2024-07-31,45504.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT9,2024-07-31,45504.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2024-08-01,45505.0,False,False,False,False,False,False,False,False,False,False,False,True,True
FUT10,2024-08-01,45505.0,True,False,False,False,False,False,False,False,False,False,True,False,True
FUT11,2024-08-01,45505.0,True,False,True,False,False,True,False,False,False,False,True,False,True
FUT2,2024-08-01,45505.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT3,2024-08-01,45505.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT4,2024-08-01,45505.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2024-08-01,45505.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2024-08-01,45505.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2024-08-01,45505.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2024-08-01,45505.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT9,2024-08-01,45505.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT1,2024-08-02,45506.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT10,2024-08-02,45506.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT11,2024-08-02,45506.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2024-08-02,45506.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2024-08-02,45506.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT4,2024-08-02,45506.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2024-08-02,45506.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2024-08-02,45506.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2024-08-02,45506.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT8,2024-08-02,45506.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT9,2024-08-02,45506.0,True,False,True,False,True,False,False,False,False,False,True,False,True
FUT1,2024-08-05,45509.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT10,2024-08-05,45509.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT11,2024-08-05,45509.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2024-08-05,45509.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2024-08-05,45509.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2024-08-05,45509.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2024-08-05,45509.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2024-08-05,45509.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2024-08-05,45509.0,True,False,True,False,False,True,False,False,False,True,True,False,True
FUT8,2024-08-05,45509.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT9,2024-08-05,45509.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT1,2024-08-06,45510.0,False,False,True,False,True,True,False,False,False,False,False,False,True
FUT10,2024-08-06,45510.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT11,2024-08-06,45510.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2024-08-06,45510.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2024-08-06,45510.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT4,2024-08-06,45510.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT5,2024-08-06,45510.0,False,False,True,False,True,True,False,False,False,False,False,False,True
FUT6,2024-08-06,45510.0,False,False,True,True,True,True,False,False,False,False,False,False,True
FUT7,2024-08-06,45510.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT8,2024-08-06,45510.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT9,2024-08-06,45510.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2024-08-07,45511.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT10,2024-08-07,45511.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT11,2024-08-07,45511.0,True,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2024-08-07,45511.0,False,False,True,False,False,True,False,False,False,False,False,False,True
FUT3,2024-08-07,45511.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2024-08-07,45511.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2024-08-07,45511.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2024-08-07,45511.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT7,2024-08-07,45511.0,False,False,True,False,True,False,False,False,False,False,False,False,True
FUT8,2024-08-07,45511.0,True,False,True,False,True,False,False,False,False,False,False,False,True
FUT9,2024-08-07,45511.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2024-08-08,45512.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT10,2024-08-08,45512.0,True,False,True,False,True,True,False,False,False,False,False,True,True
FUT11,2024-08-08,45512.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2024-08-08,45512.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2024-08-08,45512.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2024-08-08,45512.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2024-08-08,45512.0,False,False,True,False,False,True,False,False,False,False,True,False,True
FUT6,2024-08-08,45512.0,True,True,False,False,False,False,False,False,False,False,False,True,True
FUT7,2024-08-08,45512.0,True,False,True,False,True,False,False,False,False,False,False,False,True
FUT8,2024-08-08,45512.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT9,2024-08-08,45512.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2024-08-09,45513.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT10,2024-08-09,45513.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT11,2024-08-09,45513.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2024-08-09,45513.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT3,2024-08-09,45513.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2024-08-09,45513.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2024-08-09,45513.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT6,2024-08-09,45513.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2024-08-09,45513.0,False,False,True,False,True,True,False,False,False,False,False,False,True
FUT8,2024-08-09,45513.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT9,2024-08-09,45513.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2024-08-12,45516.0,False,False,False,False,False,False,False,False,False,False,False,True,True
FUT10,2024-08-12,45516.0,False,False,True,True,True,True,False,False,False,True,False,False,True
FUT11,2024-08-12,45516.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2024-08-12,45516.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2024-08-12,45516.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT4,2024-08-12,45516.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2024-08-12,45516.0,False,False,True,True,True,True,False,False,False,False,False,False,True
FUT6,2024-08-12,45516.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2024-08-12,45516.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2024-08-12,45516.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT9,2024-08-12,45516.0,False,False,True,False,False,True,False,False,False,False,True,False,True
FUT1,2024-08-13,45517.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT10,2024-08-13,45517.0,False,False,False,False,False,False,False,False,False,True,False,False,True
FUT11,2024-08-13,45517.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2024-08-13,45517.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2024-08-13,45517.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT4,2024-08-13,45517.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2024-08-13,45517.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2024-08-13,45517.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2024-08-13,45517.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2024-08-13,45517.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT9,2024-08-13,45517.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT1,2024-08-14,45518.0,True,False,True,True,True,True,False,False,False,False,False,False,True
FUT10,2024-08-14,45518.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT11,2024-08-14,45518.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2024-08-14,45518.0,False,False,True,False,True,True,False,False,False,False,False,False,True
FUT3,2024-08-14,45518.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT4,2024-08-14,45518.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT5,2024-08-14,45518.0,False,False,True,False,True,True,False,False,False,False,False,False,True
FUT6,2024-08-14,45518.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT7,2024-08-14,45518.0,False,False,True,False,False,True,False,False,False,False,True,False,True
FUT8,2024-08-14,45518.0,False,False,True,False,True,True,False,False,False,False,False,False,True
FUT9,2024-08-14,45518.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2024-08-15,45519.0,True,False,False,False,False,False,False,False,False,False,True,False,True
FUT2,2024-08-15,45519.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2024-08-15,45519.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2024-08-15,45519.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT5,2024-08-15,45519.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT6,2024-08-15,45519.0,True,False,True,False,True,True,False,False,False,False,False,False,True
FUT7,2024-08-15,45519.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT8,2024-08-15,45519.0,True,True,False,False,False,False,False,False,False,False,True,False,True
FUT9,2024-08-15,45519.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT1,2024-08-16,45520.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT10,2024-08-16,45520.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT2,2024-08-16,45520.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2024-08-16,45520.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT4,2024-08-16,45520.0,True,False,True,False,False,True,False,False,False,False,True,True,True
FUT5,2024-08-16,45520.0,False,True,False,False,False,False,False,False,False,False,False,True,True
FUT6,2024-08-16,45520.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2024-08-16,45520.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2024-08-16,45520.0,True,False,True,True,True,True,False,False,False,False,True,False,True
FUT9,2024-08-16,45520.0,False,False,True,False,True,True,False,False,False,False,True,False,True
FUT1,2024-08-19,45523.0,True,True,True,False,True,False,False,False,False,False,False,False,True
FUT2,2024-08-19,45523.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2024-08-19,45523.0,True,False,True,False,True,False,False,False,False,False,False,False,True
FUT4,2024-08-19,45523.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2024-08-19,45523.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT6,2024-08-19,45523.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2024-08-19,45523.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT8,2024-08-19,45523.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT9,2024-08-19,45523.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2024-08-20,45524.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT2,2024-08-20,45524.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2024-08-20,45524.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2024-08-20,45524.0,False,False,False,False,False,False,False,False,False,True,False,False,True
FUT5,2024-08-20,45524.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT6,2024-08-20,45524.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2024-08-20,45524.0,False,False,False,False,False,False,False,False,False,False,True,True,True
FUT8,2024-08-20,45524.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT9,2024-08-20,45524.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT1,2024-08-21,45525.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT2,2024-08-21,45525.0,False,False,True,False,True,False,False,False,False,False,False,False,True
FUT3,2024-08-21,45525.0,False,True,True,False,False,True,False,False,False,False,False,False,True
FUT4,2024-08-21,45525.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2024-08-21,45525.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT6,2024-08-21,45525.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2024-08-21,45525.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT8,2024-08-21,45525.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT9,2024-08-21,45525.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT1,2024-08-22,45526.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT10,2024-08-22,45526.0,True,False,True,True,True,True,False,False,False,False,False,False,True
FUT2,2024-08-22,45526.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2024-08-22,45526.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2024-08-22,45526.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT5,2024-08-22,45526.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2024-08-22,45526.0,False,False,False,False,False,False,False,False,False,True,False,False,True
FUT7,2024-08-22,45526.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT8,2024-08-22,45526.0,False,False,True,False,True,True,False,False,False,False,False,False,True
FUT9,2024-08-22,45526.0,True,False,True,False,False,True,False,False,False,False,True,False,True
FUT1,2024-08-23,45527.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT2,2024-08-23,45527.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT3,2024-08-23,45527.0,False,False,False,False,False,False,False,False,False,False,False,False,False
